function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
drawWaterFromWell,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3190,3194,2bd36712919e8c2ec03acf3fed34f96eee3d20690156cf4a0b734200418e30d0,8,3,0,0,0,0,0,0,2,0,0,addXP | advanceAdventure | playToolAnimation | saveState | toast | updateHUD
createFlower,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3195,3204,9c3275826fccc4287fe97662670f766764a5581e0c23c6b90877c8e11caaf1fc,1,2,0,0,0,0,0,0,0,0,0,ensureFlowerBatch
createLamp,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3205,3212,5f1e0cae164452e5db6be980217043b63e688b58a46a05a10f28d4e8a02ce46a,7,0,0,0,0,0,0,0,1,0,0,addGlow | box | renderMat
createSignpost,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3213,3218,d3558af734a564d1a5c267f0bb71a93fa870e83c018f57c9b3ec25023f6617f4,2,0,0,0,0,0,0,0,1,0,0,box | signTexture
createFenceLine,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3219,3222,0fe0e36d1101ebce63218befd8f4aa489253245e55ed66ed3ad84dd7724b8e60,2,0,0,0,0,1,0,0,0,0,0,box
createRoad,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3223,3240,50b09b49a0631dab97eb950686b4bcfbb31adf4b90f340c59343716c7de20d48,22,1,1,0,0,2,0,0,0,0,0,renderMat | stableBox
createWater,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3241,3241,eb2a5da96717723e61c68de9dfde21da5da0e7f441f13aadc5f4a4eb7a6bcf28,3,0,0,0,0,1,0,0,0,0,0,stableBox
createLava,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3242,3243,488eb74e6afa8bb221c815d52c5680836acf4a7334cb55032e0bd7d035bfff56,2,0,0,0,0,0,0,0,1,0,0,mat | stableBox
createFurniture,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3244,3305,a03f946ffce4578e04cd678f967d3871456bc206c91b97ce2288d10774185df3,84,16,0,0,0,15,0,0,1,0,0,box | cylinder | premiumBox | premiumCylinder | renderMat | shadeColor
signTexture,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3306,3336,14b2d6c3aec2c5d8358c2eb8e498259126d59082d49343faf00404f1f9f65165,0,3,2,0,0,1,1,0,1,0,1,
shadeColor,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3337,3342,b46866682ecc5c3c1d2806bec6db8ab7cad9c41e459cbb08a694ffb0edf47ac3,0,0,0,0,0,0,0,0,1,0,0,
decorateHouseCommercial,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3343,3359,410ecb92ccd6a9fbad993eea6e704fd121bef5c92e0247006d73c4f2a55a88f1,17,3,1,0,0,1,0,0,0,0,6,addVoxelOutline | box | makePlanter | premiumBox | shadeColor
createHouse,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3360,3386,2d994bb813ffbddb0d187f3936d68adfe1c2234ebca225f8ec168724b2953a4e,42,1,0,0,0,1,0,0,1,0,10,box | createFlower | createLamp | decorateHouseCommercial | makeWindow | registerCollider | registerInteractable | renderMat | shadeColor | signTexture | texturedRoofMaterial | tintedBrickMaterial
addHouseInterior,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3387,3434,2e873316a39d1d267c0321497127ba2e49956354c2f0b650151435940e1eee97,92,7,6,0,0,11,0,0,0,0,1,addGlow | createFurniture | exitHouse | premiumBox | premiumCylinder | registerActivity | registerInteractable
registerActivity,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3435,3438,a44f6dbe286654cbef0e557f6e197ad5cff80e4c1f00b59a258dfdf976ed12ab,3,0,0,0,0,0,0,0,0,0,0,activityIcon | registerInteractable | useActivity
activityIcon,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3439,3440,755bba4fb527e7f9f054bdf98c8bc36da440d147ef0e76f522afefc5b344c382,0,0,0,0,0,0,0,0,1,0,0,
createNPC,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3441,3459,bab8182d6e4c2e60e308b35df3fdfbd752613370946a30421a7629a00956da48,24,4,1,0,0,2,0,0,1,0,2,addVoxelOutline | box | iconTexture | registerInteractable | renderMat | shadeColor | talkToNPC
createNpcMobility,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3460,3473,dad8bfb68bbfea4b2807cfcaec0122e330ab13d73dac43314d4e64acfa1432a8,16,5,3,0,0,4,0,0,3,0,4,addVoxelOutline | nearestRoadProjection | premiumBox | premiumCylinder
createEnemy,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3474,3480,c1859891055f97ca57a8dc076d34d01af44b501629bd220a604cc15b4699a609,12,2,2,0,0,0,0,0,1,0,1,box
createCrystal,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3481,3484,5a883a496642bc2b822de6088e1581a2dc6cf4d966dc737b44353ca6af9e8912,2,0,0,0,0,0,0,0,0,0,3,addGlow | mat
createChest,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3485,3487,ebe1893098e47e40f8a1dd911c425c4a7c3e8cac5ccb48cf2f71a8094d7446f5,4,1,0,0,0,0,0,0,1,0,2,box | openChest | registerInteractable
createPlatform,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3488,3488,ba94a9a7c1e28218623c1714c381d129dd0df36d8f12f8fad6418195c50ec245,2,0,0,0,0,0,0,0,0,0,0,box | registerPlatform
vehicleById,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3489,3489,eedf603c4c17d1c359e1dd0829955a507252d900e82712f83b247a5c2bd5a332,0,0,0,0,0,0,0,0,1,0,0,
currentVehicleRef,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3490,3490,366ba0284cce2e646772bfde71e7529e266600240d6b355dc98535739d7eac06,1,3,0,0,0,0,0,0,4,0,1,vehicleById
applyVehicleAppearance,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3491,3495,2ceeab548b7b2085f67a59ba64bfd2709b7d6143e5540d3caf93f9469cf8fc99,1,2,0,0,0,0,0,0,1,0,15,applyServiceVehicleVisual
persistParkedVehicle,,,3496,3498,454d760706698083c4a43aca723e835ab6a1dbb3378221b911764131f82cb6d4,0,1,0,0,0,0,0,0,1,0,0,
createToyCar,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3499,3511,a9dd8f0b6ee0f9f38508476a5095658de517c39b857ad9d4f5855f1a46c2f418,20,2,0,0,0,1,0,0,1,0,22,addVoxelOutline | box | cylinder | enterVehicle | registerInteractable | renderMat
createWaypointMarker,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3512,3517,d267690f3025ed3847162d529c16ad58079cee92a1ae74561767dc2bf8ebea26,4,0,0,0,0,0,0,0,0,0,0,box | mat | updateWaypointMarker
updateWaypointMarker,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3518,3522,e761f037c37b5988b0aa5d2526c6de7ecf26409c70c672a0a645ebccad8ae532,0,2,0,0,0,0,0,0,1,0,0,
createAthleticsGym,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3523,3526,028e64c5ad02c51f4eb99cb0a28f7dd471fd69c6a54b79e65e53fa84c13d583e,1,0,0,0,0,0,0,0,1,0,1,createSportsComplexV704
createSizeChallenges,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3527,3539,176db86edf68d9995faa3b576e7a9a4da34e62f42d38ce0e3a11a191235c8699,32,3,0,0,0,0,0,0,3,0,0,addXP | box | registerCollider | registerInteractable | setFlag | toast | worldLayoutPoint
createSkyDome,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3540,3555,083d4283a54be3555c4bce1b6b2487520fb975d14697c223acd3a4aa0c3e1c6c,2,0,0,0,0,1,0,0,0,0,0,renderMat | sharedBoxGeometry
updateClouds,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3556,3560,a15bea9dc9c8df7d586e19ff12209b67e2fe08b7b50fe4135e30605c7a32e213,0,3,0,0,0,1,0,0,1,0,0,
createVoxelMushroom,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3561,3569,c9e5c4066044849b0743a75272b19b6218e5555269b9b2e44a5c78f7e9b787d1,14,1,0,0,0,0,0,0,1,0,0,addVoxelOutline | box | renderMat | shadeColor
iconTexture,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3570,3572,b96277ca7aa52b96600576ce4b205db91c89d685ee1d1678572b41f8fff55ef6,0,0,0,0,0,0,0,0,1,0,0,
createChallengeCube,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3573,3573,56ca455f70a37c86e21223c7094e9228f7a72e927720e6eba53fa547cffda557,2,0,0,0,0,0,0,0,1,0,0,box | iconTexture
createPortalArch,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3574,3579,4d430445d6313962ac96e14886eced86e8708bf4b2def6b8e594225a158786fd,6,0,0,0,0,1,0,0,1,0,0,addGlow | box | mat
createPlayground,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3580,3583,221b2f2bbf6b47d02b0f25e6438ffe307f6385daa38f3b18088dbff0aedce33e,7,0,0,0,0,1,0,0,1,0,0,box
createFountain,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3584,3584,cf080dec751002f972a0adb427f2f593d78e26d184c8976beb133a184c1c76df,5,0,0,0,0,0,0,0,1,0,0,addGlow | cylinder | mat
createAwning,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3585,3585,19cd0501030fc0c606ce5d9d883736fe2d9dfd05ad41c70fb3ee92883a15ab0b,1,0,0,0,0,1,0,0,1,0,1,box
createStreetTree,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3586,3593,29a3bd915163cea3d29eb9b28526fc0f6bf4a05b49edc39d202bfef4652c80c0,8,0,0,0,0,0,0,0,1,0,0,box | createManagedLOD | makePlanter | premiumBox
createBackdropBuilding,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3594,3604,0774c23f4b3e0c679599f7d32b5279d49d1e512e55a20158f0c131183d971124,15,0,0,0,0,2,0,0,1,0,2,addVoxelOutline | box | createManagedLOD | renderMat | shadeColor
createFloatingIsland,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3605,3608,c275c1914b022840e1eab24107ea4d9ad5bad5e7942717ddc1f2f9eb0141876f,4,0,0,0,0,1,0,0,1,0,0,addVoxelOutline | mat | premiumBox
createCoinTrail,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3609,3611,75af36af5faeb52de0b60a544700926a5b6f5bcea08f763df0281f4d75195041,1,0,0,0,0,0,0,0,0,0,0,mat
createCommercialDistrict,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3612,3620,b43e3608e07e9cd502a9e342b89ccfc8146cae01c13ff2391623005e14d0ea08,8,1,0,0,0,0,0,0,0,0,0,createBackdropBuilding | createCoinTrail | createFloatingIsland | createStreetTree | v704ReservedAt
createDistrictVisuals,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3621,3655,b3260b6cbe844047908b5195467ff981d2ff2751f4f1e07403a1e280d639fc44,13,2,0,0,0,1,0,0,0,0,0,createAwning | createChallengeCube | createCommercialDistrict | createFountain | createPlayground | createPortalArch | createVoxelMushroom | v704ReservedAt | worldLayoutPoint
compactBusPath,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3656,3660,9966eaf75770f9657beb475628d1db9970d1193631265c0834d6a08dadc405fa,0,3,0,0,0,1,0,0,1,0,0,
projectedBusPoint,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3661,3661,8dfff89c4e15ddd9d49663a45584998e4aa9620fa69dd08eba6ecd7a9323c8cb,1,0,0,0,0,0,0,0,1,0,2,nearestRoadProjection
offsetBusPath,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3662,3669,777c21b51755adb0017aeea3eaf0af13e8d6e803ca8c1ba8c0d68f68b761300e,2,2,0,0,0,1,0,0,4,0,0,compactBusPath | pointOnRoad
buildBusRoadPath,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3670,3683,9ed29586294a24c7ee6bac0d7f1918cceba0fbdd74a08934d5199077671e44df,8,4,0,0,0,2,0,0,3,0,4,buildRoutePoints | compactBusPath | nearestRoadProjection | offsetBusPath | projectedBusPoint
busRoutePoints,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3684,3684,30c1ffe03b7106e54f4f2acff8a024b77204ecf5cf663a5e3850ba3fe88c46c2,0,0,0,0,0,0,0,0,1,0,5,
busNextStop,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3685,3685,d496b98f585ef3fac9cdd4f45e28593ae84237611429883c070030118aef6aca,1,1,0,0,0,1,0,0,2,0,1,busRoutePoints
nearestForwardBusSegment,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3686,3690,786d71095e557a164263a594d6df48b263d83dcf67ef0fb339577e409770ea43,1,2,0,0,0,1,0,0,2,0,1,projectPointToSegment
recoverBusRoute,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3691,3694,0c230fd40a44b73ee0857c6d3a1870875d72ef47c82f726e0b05fd76bfb3dbf1,4,2,0,0,0,0,0,0,2,0,0,busRoutePoints | nearestForwardBusSegment | projectPointToPolyline | setBusState
setBusState,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3695,3697,20956ee86ceee7835d28913ae51c06e47c7e19b1171edb8beb47cd3e6f9b1af2,0,1,0,0,0,0,0,0,2,0,0,
setBusWaiting,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3698,3700,325ba7be05ccee3078c3b495d9018ad581db79e30f6d82e656d9ee619e04ccff,1,0,0,0,0,0,0,0,1,0,0,saveState
clearBusWaiting,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3701,3701,114ffb32dd0b5ca3a75bf50270ab9b63a08d98e73a2a2c189fe710035af12a16,1,1,0,0,0,0,0,0,0,0,0,saveState
restoreBusWaiting,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3702,3702,cca4bd082d229451f808bb4c2664e0e943909914318538dd1d76e98ebc05fc95,0,2,0,0,0,0,0,0,3,0,2,
busStopRecord,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3703,3703,8b723af77ee82378dbd2023df358e8eb3b605bdc0c792355a5148815f6715503,0,0,0,0,0,0,0,0,1,0,2,
safeBusExitPoint,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3704,3709,41ef280d9bd6d84bd0d3df2e4119b220295fbab7298ec1eeed3f25e57f0a961a,4,1,0,0,0,0,0,0,2,0,3,busStopRecord | groundHeightAt | positionBlockedForPlayer | safePointNear
createMetroEntrance,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3710,3718,53ecad131875d6a4c5230901027ef8ecf2d5148fff8b413c77c41f0121275123,11,0,0,0,0,2,0,0,1,0,0,iconTexture | openMetroStation | premiumBox | registerInteractable
ensureMetroOverlay,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3719,3721,a00a19ec9ba4d6e9561b6713a30b84df532b076a1124fd74bced2b7a29e265f6,0,1,0,0,0,0,0,0,2,0,0,
openMetroStation,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3722,3726,5caddd88bfe4ab3c703394361f717832ac427f5b1d6576d5e2816eb4373d24fc,3,2,0,0,0,0,0,0,1,0,4,openModal | rideMetroTo | toast
rideMetroTo,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3727,3740,94dc2bf590dd5a64eacf5416e98106cecc824f665a6b9a0b05a91e3410cc9abf,15,9,0,0,0,0,0,0,3,0,6,advanceAdventure | auditPlayerMode | canEnterMobility | clearMovementInputs | closeModal | ensureMetroOverlay | rememberSafePlayerPosition | safePointNear | saveState | setFlag | toast | trackDaily | updateContext | updateNavigation
ensureBusStop,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3741,3744,e266e4ea43705e909a1e80ccf231fbca2b00f4287bdad019079ce39dd6ac6f96,6,2,0,0,0,0,0,0,2,0,2,iconTexture | openBusStop | premiumBox | registerInteractable
busSpawnIndex,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3745,3747,9dbcde54f340d38206a0841093d7a9997640f2e99f123f9264a56a97aed4d1a0,2,2,0,0,0,1,0,0,2,0,2,pointOnRoad | trafficActorList
createBusModel,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3748,3770,f63ff6048d6edfe3c3fac26e1863fbfb3c6f4717ac1dfddd2bc3b06e4e3aa896,38,2,0,0,0,9,0,0,1,0,5,buildBusRoadPath | busSpawnIndex | ensureBusStop | enterBus | premiumBox | premiumCylinder | registerInteractable | renderMat | signTexture
createTransitWorld,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3771,3771,36cc6654de85ff6e897e0b25f13edc061ff3560b69033f8bb6ff15571a21c53c,3,0,0,0,0,1,0,0,0,0,0,createBusModel | restoreBusWaiting | validateBusCoverage
busAtStop,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3772,3772,f518a393f802650d80941be03d8aba066dbca259734a907f23833f677feb5480,0,0,0,0,0,0,0,0,1,0,0,
busEtaSeconds,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3773,3773,436d28c24cfb1195a0071066d5d30194b10ea1a4ea5f8272676b45dec759b568,2,3,0,0,0,1,0,0,4,0,0,busAtStop | busRoutePoints
validateBusCoverage,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3774,3774,53d74c331e49b8f24096c6999bc6d3ee42a50afb99ba6817c02cb1a413d3026a,0,1,0,0,0,1,0,0,0,0,0,
busDestinationsAfter,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3775,3777,8fbc94db18c7d5d72dae58c96b3c57f9d43f342680ca20ed236c9278230f2c67,0,1,0,0,0,1,0,0,1,0,3,
openBusArrivalOffer,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3778,3787,f5cea807ab514aeefda96e677e9f326096ce5afb7d1d0d5bc8e13b98cacb8986,13,2,0,0,0,0,0,0,3,0,1,busAtStop | busDestinationsAfter | clearBusWaiting | closeModal | enterBus | openModal | setBusState | setBusWaiting | toast
offerBusAtStop,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3788,3794,149318579f2d0756b7f647e761843f6a94f16d921bbefa433ef611c68b4fa257,2,6,1,0,0,0,0,0,4,0,0,busAtStop | openBusArrivalOffer
openBusStop,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3795,3806,7e70f86274e4a5a9d2d232c8ed8fa3386bf54139afdba641622e7bb90c3ee0e3,19,0,0,0,0,0,0,0,1,0,13,busAtStop | busEtaSeconds | clearBusWaiting | closeModal | openBusArrivalOffer | openModal | setBusWaiting | toast
ensureTransitPanel,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3807,3809,c8ae96e73810252c6d5a679f4ac18bfe1296e2f07232b0b64f9931da2bd646e1,2,2,0,0,0,0,0,0,3,0,0,toast | updateTransitPanel
updateTransitPanel,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3810,3812,a5ba1a811cc18268f7fc79c8beb00c2f2e336f89425f89e1342086a71e4531aa,2,1,0,0,0,0,0,0,1,0,2,busNextStop | ensureTransitPanel
enterBus,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3813,3823,6bdf2ea8c3781882b47555c7d4ae809c5f009aee00f99598464d61c7ddee5717,15,8,0,0,0,0,0,0,4,0,0,auditPlayerMode | busAtStop | canEnterMobility | clearBusWaiting | clearMovementInputs | closeModal | saveState | setBusState | toast | updateTransitPanel
exitBusAtStop,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3824,3832,7995242e7f2dfbdbf221aa35554ac91354194f4cbb31299504ce0e7798a6bceb,14,7,0,0,0,0,0,0,2,0,4,advanceAdventure | auditPlayerMode | busAtStop | busStopRecord | rememberSafePlayerPosition | safeBusExitPoint | saveState | setBusState | setFlag | toast | trackDaily | updateContext | updateTransitPanel
updateTransitWorld,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3833,3878,107025a912c0b7520940f1d5680f9ea8ff887e90902666ac2dcec454b46ed3f1,23,31,11,0,0,2,0,0,0,0,5,busRoutePoints | exitBusAtStop | offerBusAtStop | pointOnRoad | recoverBusRoute | setBusState | trafficSpeedFactor | updateTransitPanel
decorateCityServices,20-world-build-cloud-houses.js,"Construção do mundo, recursos, baús, casas em nuvem e interiores",3879,3899,919c9a59dbdd0e565deeb111d0e7ee106ef08316e01b1315c77106d1084a7e32,14,1,0,0,0,5,0,0,0,0,1,iconTexture | premiumBox | premiumCylinder
