function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
dispatchIncidentResponder,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3464,3467,4,2,0,0,0,0,0,0,1,reserveMissionServiceVehicle | serviceKindForJob | serviceVehicleAvailable | serviceVehiclePools
dispatchIncidentResponders,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3468,3468,3,0,0,0,0,0,0,0,0,dispatchIncidentResponder
assistTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3469,3471,10,5,0,0,0,1,0,0,8,saveState | serviceKindForJob | setMissionState | spawnDust | toast
markPlayerIncidentArrival,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3472,3472,7,3,0,0,0,0,0,0,1,isDrivingServiceVehicle | saveState | serviceKindForJob | setMissionState | toast | updateNavigation | updateWaypointMarker
releaseIncidentActorStates,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3473,3473,1,2,0,0,0,1,0,0,0,setBusState
resolveTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3474,3478,5,5,0,0,0,3,0,0,1,completeActiveJob | releaseIncidentActorStates | saveState | serviceKindForJob | toast
updateTrafficIncidents,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3479,3491,8,13,1,0,0,6,0,0,3,createTrafficIncident | markPlayerIncidentArrival | moveIncidentResponder | resolveTrafficIncident | returnServiceVehicleHome | trafficActorList
openTransitGuide,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3492,3496,2,0,0,0,0,0,0,0,0,openModal | setWaypoint
createRoyalCastle,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3497,3522,60,0,0,0,0,10,0,0,4,addGlow | createCastleChallengeTokens | createSignpost | exitHouse | mat | premiumBox | premiumCylinder | registerCollider | registerInteractable | renderMat | toast
createCastleChallengeTokens,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3523,3525,2,0,0,0,0,0,0,0,0,mat | worldLayoutPoint
openAdventureHub,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3526,3528,2,0,0,0,0,0,0,0,6,openModal | startAdventure
startAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3529,3531,6,3,0,0,0,1,0,0,2,closeModal | saveState | setWaypoint | toast | worldLayoutPoint
restoreActiveAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3532,3537,0,2,0,0,0,1,0,0,5,
advanceAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3538,3540,3,3,1,0,0,0,0,0,0,beep | finishAdventure | saveState
finishAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3541,3543,8,4,1,0,0,1,0,0,0,addCoins | addReputation | addXP | awardMedal | saveState | setFlag | toast
updateAdventure,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3544,3546,2,6,0,0,0,1,0,0,0,advanceAdventure | finishAdventure
createLearningStation,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3547,3549,6,0,0,0,0,0,0,0,0,iconTexture | mat | openEducationHub | premiumBox | registerInteractable
createLearningPlaza,17-adventures-learning-world.js,"Castelo, aventuras, desafios e praça educacional",3550,3558,8,0,0,0,0,0,0,0,0,createLearningStation | createSignpost | worldLayoutPoint
rectOverlap,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3559,3559,0,0,0,0,0,0,0,0,0,
insideWater,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3560,3560,0,0,0,0,0,0,0,0,0,
waterAt,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3561,3561,1,0,0,0,0,0,0,0,0,insideWater
isInsideLakeNavigable,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3562,3562,0,0,0,0,0,0,0,0,0,
isNearFishingArea,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3563,3563,0,0,0,0,0,0,0,0,0,
resolveWaterWalking,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3564,3566,4,4,0,0,0,0,0,0,0,groundHeightAt | toast | waterAt
distanceToBoatDock,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3567,3567,0,0,0,0,0,0,0,0,0,
validBoatExit,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3568,3568,1,0,0,0,0,0,0,0,0,distanceToBoatDock
safeBoatExitPoint,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3569,3570,0,0,0,0,0,0,0,0,0,
ensureFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3571,3584,8,1,0,0,0,0,0,0,0,renderMat
setFishingLine,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3585,3585,0,1,0,0,0,0,0,0,0,
fishingCastTarget,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3586,3592,1,2,1,0,0,0,0,0,1,isInsideLakeNavigable
beginFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3593,3606,3,2,0,0,0,0,0,0,0,ensureFishingVisual | fishingCastTarget | setFishingLine
castFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3607,3607,3,1,0,0,0,0,0,0,1,beep | ensureFishingVisual | fishingCastTarget
hookFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3608,3608,0,1,0,0,0,0,0,0,1,
pullFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3609,3609,0,1,0,0,0,0,0,0,3,
restoreFishingCamera,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3610,3613,0,1,0,0,0,0,0,0,0,
stopFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3614,3620,3,4,1,0,0,0,0,0,0,restoreFishingCamera | setFishingUiActive
clearFishingTimers,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3621,3621,0,1,0,0,0,0,0,0,0,
setFishingUiActive,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3622,3626,2,1,0,0,0,0,0,0,2,scheduleStableResize | syncMobilePanels
cancelFishingSession,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3627,3627,2,0,0,0,0,0,0,0,0,clearFishingTimers | stopFishingVisual
ensureFishingModalStyle,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3628,3638,0,1,0,0,0,0,0,0,0,
updateFishingVisual,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3639,3649,2,11,6,0,0,0,0,0,1,setFishingLine | stopFishingVisual
createShoreFisher,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3650,3655,3,0,0,0,0,0,0,0,0,createNPC | premiumCylinder | renderMat
createShoreFishingLife,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3656,3660,1,1,0,0,0,0,0,0,0,createShoreFisher
updateShoreFishers,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3661,3664,0,3,0,0,0,1,0,0,4,
createBoatModel,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3665,3669,12,0,0,0,0,0,0,0,2,premiumBox | registerInteractable | renderMat
ensureBoatPanel,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3670,3672,2,1,0,0,0,0,0,0,0,exitBoat | startFishing
updateBoatPanel,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3673,3682,11,8,0,0,0,0,0,0,3,auditPlayerMode | boardNpcPassenger | canEnterMobility | ensureBoatPanel | exitVehicle | nearestRideCompanion | saveState | toast | updateVehicleControlsUI
enterBoatAsPassenger,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3683,3690,9,4,0,0,0,0,0,0,3,auditPlayerMode | canEnterMobility | exitVehicle | saveState | toast | updateBoatPanel | updateVehicleControlsUI
exitBoat,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3691,3698,11,7,1,0,0,0,0,0,6,auditPlayerMode | groundHeightAt | releaseNpcPassenger | rememberSafePlayerPosition | safeBoatExitPoint | saveState | toast | updateBoatPanel | updateVehicleControlsUI | validBoatExit
updateBoatPhysics,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3699,3705,4,6,1,0,0,0,0,0,6,exitBoat | mobilityThrottleIntent | toast | updateMobilityControlLabels
constrainBoat,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3706,3706,1,3,0,0,0,0,0,0,0,isInsideLakeNavigable
weightedFish,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3707,3707,0,1,0,0,0,1,0,0,0,
startFishing,18-water-fishing-boats.js,"Água, câmera e animação da pesca, barco e física náutica",3708,3718,31,14,0,0,0,0,0,0,3,addCoins | addXP | beep | beginFishingVisual | cancelFishingSession | castFishingVisual | clearFishingTimers | ensureFishingModalStyle | hookFishingVisual | isNearFishingArea | openModal | pullFishingVisual | saveState | setFishingUiActive | stopFishingVisual | toast | vibrate | weightedFish
campfireAllowed,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3719,3719,3,4,0,0,0,0,0,0,0,rectOverlap | waterAt | worldLayoutPoint
spawnCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3720,3722,4,1,0,0,0,1,0,0,2,mat | openCampfire | premiumCylinder | registerInteractable
nearestActiveCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3723,3724,7,3,0,0,0,0,0,0,3,campfireAllowed | confirmModal | saveState | spawnCampfire | toast
finishCampfireCooking,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3725,3725,3,1,0,0,0,0,0,0,3,beep | saveState | toast
openCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3726,3728,10,4,0,0,0,0,0,0,7,closeModal | confirmModal | finishCampfireCooking | openModal | saveState | toast | updateHUD
openNearestCampfire,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3729,3729,3,1,1,0,0,0,0,0,0,nearestActiveCampfire | openCampfire | toast
openCampfireZone,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3730,3730,4,1,1,0,0,0,0,0,0,closeModal | nearestActiveCampfire | openCampfire | openModal
createCampfireZone,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3731,3731,4,0,0,0,0,1,0,0,0,createSignpost | premiumBox | registerInteractable | worldLayoutPoint
createForestAnimal,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3732,3732,5,1,0,0,0,2,0,0,0,premiumBox
startHunting,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3733,3733,9,5,1,0,0,0,0,0,2,addXP | closeModal | openModal | saveState | toast | worldLayoutPoint
createHuntingArea,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3734,3734,7,0,0,0,0,1,0,0,0,createForestAnimal | createSignpost | premiumBox | registerInteractable | startHunting | worldLayoutPoint
nearestOwnedHouseForExtension,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3735,3735,0,0,0,0,0,0,0,0,1,
extensionPlacement,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3736,3736,0,0,0,0,0,0,0,0,3,
extensionValid,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3737,3748,6,7,0,0,0,1,0,0,0,rectOverlap | v704ProtectedRectangles
furnitureCatalogForRoom,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3749,3749,0,0,0,0,0,0,0,0,0,
furnitureSpec,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3750,3750,1,0,0,0,0,0,0,0,0,furnitureCatalogForRoom
furnitureForExtension,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3751,3751,0,0,0,0,0,0,0,0,0,
furnitureFootprint,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3752,3752,1,0,0,0,0,0,0,0,2,furnitureSpec
furniturePlacementValid,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3753,3753,3,2,0,0,0,0,0,0,2,furnitureFootprint | furnitureForExtension | rectOverlap
disposeFurnitureGroup,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3754,3754,1,1,0,0,0,0,0,0,1,disposeDetachedVisual
clearFurniturePreview,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3755,3755,1,1,0,0,0,0,0,0,0,disposeFurnitureGroup
clearExtensionPreview,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3756,3756,2,1,0,0,0,0,0,0,0,clearFurniturePreview | disposeDetachedVisual
renderExtensionPreview,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3757,3757,2,2,0,0,0,1,0,0,1,disposeDetachedVisual | extensionValid
createFurnitureModel,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3758,3781,13,23,21,0,0,14,0,0,4,furnitureSpec | mat | premiumBox | shadeColor
renderExtensionFurniture,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3782,3782,3,3,0,0,0,1,0,0,0,createFurnitureModel | disposeFurnitureGroup | furnitureForExtension
renderFurniturePreview,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3783,3783,3,1,0,0,0,0,0,0,0,clearFurniturePreview | createFurnitureModel | furniturePlacementValid
nextFurnitureSlot,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3784,3784,1,1,0,0,0,1,0,0,0,furniturePlacementValid
openFurniturePlacement,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3785,3786,27,9,1,0,0,0,0,0,9,addCoins | clearFurniturePreview | closeModal | confirmModal | furniturePlacementValid | furnitureSpec | nextFurnitureSlot | openFurnitureManager | openModal | renderExtensionFurniture | renderFurniturePreview | saveState | toast
openFurnitureManager,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3787,3787,9,1,0,0,0,0,0,0,7,closeModal | furnitureCatalogForRoom | furnitureForExtension | furnitureSpec | openFurniturePlacement | openModal | saveState | toast
spawnHouseExtension,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3788,3788,11,1,0,0,0,0,0,0,2,openFurnitureManager | premiumBox | registerInteractable | registerPlatform | renderExtensionFurniture | shadeColor
resourcesEnough,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3789,3789,0,0,0,0,0,0,0,0,0,
costText,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3790,3790,0,0,0,0,0,0,0,0,2,
openHouseExtensionPlanner,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3791,3791,22,3,0,0,0,1,0,0,4,clearExtensionPreview | closeModal | costText | extensionPlacement | extensionValid | nearestOwnedHouseForExtension | openModal | playerDisplayName | renderExtensionPreview | resourcesEnough | saveState | spawnHouseExtension | toast
openHouseExtensionMenu,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3792,3792,4,0,0,0,0,0,0,0,0,closeModal | costText | openHouseExtensionPlanner | openModal
createLakeExpansion,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3793,3797,10,0,0,0,0,3,0,0,0,createBoatModel | createShoreFishingLife | createSignpost | premiumBox | premiumCylinder | registerInteractable | registerPlatform | startFishing
restoreLifeExpansion,19-campfire-hunting-house-extensions.js,"Fogueira, caça, animais e ampliações de casas",3798,3798,3,2,0,0,0,2,0,0,0,finishCampfireCooking | spawnCampfire | spawnHouseExtension
